id,nombre_comercial,id_externo,precio
7075,Aceite de girasol Coosol 5 L,280363,10.99
7077,Aceite corporal para bebé Planeta Bebé de Dia botella 500 ml,278741,2.29
7078,Aceite corporal aromaterapia Dia Imaqe botella 250 ml,293741,2.79
7079,Aceite esencial aromaterapia dream Dia Imaqe caja 25 ml,295813,2.55
7080,Aceite extraordinario Elvive bote 100 ml,155612,9.99
7081,Aceite solar tacto seco con acelerador spf 15 Dia Imaqe spray 250 ml,274488,4.89
7082,Aceite solar protector dorado sublime spf 20 Delial spray 150 ml,120271,11.99
7083,Aceite en crema sin aclarado Original Remedies bote 200 ml,206499,3.89
7084,Galletas saladas con semillas de chía Biscuits Galicia bolsa 200 g,291365,1.85
7085,Galletas saladas con aceite de oliva virgen extra Biscuits Galicia bolsa 200 g,291364,1.85
7086,Toreras picantes aliñadas con aceite de oliva y anchoas Kimbo 120 g,206583,2.8
7087,Aceite de argán para pelo seco y dañado Dia Imaqe spray 100 ml,291573,4.45
7088,Aceite corporal natural anticelulítico ecocert Dia Imaqe botella 100 ml,293746,2.99
7089,Aceite solar seco en spray SPF15 Dia Imaqe 200 ml,309203,4.89
7090,"Set aliño aceite de oliva, vinagre y sal Capricho andaluz 1 unidad",167309,2.15
7092,Champú con aceite de árbol de té Planeta Junior de Dia botella 250 ml,301825,1.99
7096,Champú repara con aceite de argán Herbal Essences botella 350 ml,304620,5.29
7098,Champú pelo seco aceite de oliva Dia Imaqe botella 250 ml,289573,1.99
7099,Gel de ducha Tradición con aceites esenciales Dia Imaqe botella 750 ml,300928,1.49
7100,Tortitas de maíz con tomate y aceite de oliva Bicentury bolsa 123 g,179409,2.39
7103,Tomate frito receta tradicional Dia Vegecampo 550 g,280064,1.96
7104,Sazonador patatas fritas Dia Vegecampo 65 g,307107,1.99
7105,Sazonador barbacoa Dia Vegecampo 80 g,307106,1.99
7106,Sazonador pollo Dia Vegecampo 110 g,307108,1.99
7107,Sazonador para fajitas mix air fryer Maggi 27 g,308328,1.39
7108,Ambientador perlas citronela Dia Super Paco 110 g,310325,1.45
7110,Tomate frito bio Dia Vegecampo 350 g,280065,1.65
7111,Tomate frito casero Dia Vegecampo 350 g,45500,1.2
7112,Tomate frito Dia Vegecampo 3 x 390 g,128657,1.32
7113,Tomate frito Dia Vegecampo 550 g,10677,0.89
7114,Tomate triturado Dia Vegecampo 400 g,326,0.65
7115,Tomate frito Dia Vegecampo 3 x 215 g,1221,0.95
7116,Mayonesa Dia Salseo 450 ml,53720,1.39
7117,Mayonesa Dia Salseo 500 ml,209164,1.59
7119,Ketchup Dia Salseo 560 g,4853,1.08
7120,Tomate triturado Dia Vegecampo 800 g,13105,1.05
7121,Tomate frito Orlando 350 g,114545,1.0
7122,Ajo en polvo Dia Vegecampo 85 g,299121,0.89
7128,Mayonesa Dia Salseo 300 ml,19441,1.29
7129,Salsa ligera Dia Salseo 450 ml,148579,1.39
7130,Orégano Dia Vegecampo 15 g,1293,0.69
7131,Tomate troceado Dia Vegecampo 400 g,10687,0.78
7133,Mostaza Dia Salseo 330 g,56586,1.15
7137,Perejil Dia Vegecampo 18 g,299136,0.89
7139,Tomate frito Orlando 3 x 212 g,115525,1.99
7141,Canela molida Dia Vegecampo 45 g,299126,0.87
7145,Bechamel Dia Al Diante 500 ml,105554,1.89
7147,Mayonesa Calvé 430 ml,220347,2.25
7148,Salsa mayo sriracha Dia Salseo 300 ml,300739,1.27
7149,Salsa césar Dia Salseo 300 ml,129425,1.02
7150,Ketchup Heinz 700 g,277454,3.59
7151,Ketchup Dia Salseo 340 g,49608,0.99
7152,Canela en rama Dia Vegecampo 20 g,299125,1.5
7154,Pesto Dia Al Diante 185 g,285506,1.95
7157,Salsa boloñesa Dia Al Diante 300 g,285530,1.6
7158,Alioli Ybarra 225 ml,13125,1.75
7159,Comino molido Dia Vegecampo 60 g,299132,1.2
7161,Colorante Dia Vegecampo 85 g,305817,0.95
7163,Ketchup light Dia Salseo 540 g,74771,1.49
7166,Salsa ranchera Dia Salseo 300 g,284524,1.5
7167,Salsa picante Salsas Asturianas 100 g,188051,1.69
7169,Cúrcuma Dia Vegecampo 60 g,297205,1.29
7170,Salsa boloñesa Gallo 350 g,132345,2.99
7171,Sazonador para fajitas Dia Al Punto 30 g,141624,0.89
7174,Ketchup Heinz 460 g,31118,3.29
7176,Pesto genovese Barilla 190 g,118433,2.85
7178,Cayena entera Dia Vegecampo 20 g,297202,1.01
7179,Salsa burger Dia Salseo 320 g,79156,1.5
7180,Tomillo Dia Vegecampo 25 g,299149,0.99
7181,Ajo molido Dani 55 g,107989,1.89
7183,Ketchup Orlando 300 g,215046,1.49
7184,Tomate frito Solís 2 x 460 g,129986,3.79
7185,Orégano Dani 11 g,107992,1.65
7186,Salsa brava Dia Salseo 300 g,141593,1.35
7187,Molinillo cuatro pimientas Dia Vegecampo 42 g,297074,1.64
7188,Azafrán en hebras Safrina 0.375 g,119016,1.85
7189,Aderezo de limón Aliña tu Dia 50 cl,40166,1.1
7190,Curry Dia Vegecampo 55 g,299133,1.06
7191,Jengibre molido Dia Vegecampo 50 g,299135,1.65
7195,Salsa cheddar bacon Orlando 245 g,302722,2.19
7196,Pesto Gallo 190 g,198553,2.59
7197,Romero Dia Vegecampo 40 g,305818,1.35
7200,Sazonador para pollo asado Maggi 34 g,117881,1.18
7201,Pimentón picante de la Vera Dia Vegecampo 75 g,297943,1.95
7203,Salsa agridulce Yang-tse 200 g,211072,1.79
7204,Pimentón dulce ahumado Dia Vegecampo 75 g,205709,1.3
7205,Canela en rama Carmencita 5 g,187983,1.25
7206,Tabasco Tabasco 60 ml,120184,3.79
7207,Mostaza Dijon original Maille 215 g,139856,3.59
7209,Azafrán molido Pote 4 sobres 100 mg,147512,2.75
7210,Albahaca Dia Vegecampo 20 g,297201,1.25
7211,Mostaza Prima 265 g,292518,2.09
7214,Pesto rojo Dia Al Diante 185 g,285507,1.89
7215,Salsa de ostras Yang-tse 150 ml,282342,2.65
7216,Eneldo Dia Vegecampo 20 g,299134,1.85
7219,Salsa basilico Barilla 400 g,138138,2.99
7220,Cilantro Dia Vegecampo 15 g,299130,1.85
7222,Comino en grano Dia Vegecampo 50 g,297204,1.74
7223,Sazonador para fajitas Old El Paso 30 g,139419,1.39
7227,Salsa ranchera Hellmann's 245 ml,307992,2.45
7228,Salsa dip hot picante Poco loco 310 g,309236,1.75
7229,Salsa sriracha hot chilli Go-tang 215 ml,300716,3.29
7230,Salsa de queso Old El Paso 320 g,14107,3.15
7231,Salsa chipotle ahumado Ybarra 250 ml,308077,2.85
7234,Salsa mejicana Old El Paso 312 g,54020,3.15
7235,Sal marina con yodo y flúor Costa 1 Kg,309941,0.85
7237,"Azafrán en hebras Pote 0,4 g",147509,2.75
7239,Salsa brava Orlando 290 g,247528,1.49
7240,Mayonesa Prima 400 ml,104003,2.79
7243,Salsa jalapeño asado Ybarra 250 ml,308078,2.85
7245,Sal en escamas Halos 125 g,303497,2.39
7247,Salsa chimichurri Salsas Asturianas 295 g,188047,2.79
7248,Ketchup Hellmann's 430 ml,188949,2.99
7252,Pesto rojo Gallo 190 g,253536,2.59
7254,Salsa Lea & Perrins Heinz 150 ml,255253,3.29
7256,Hojas de laurel Carmencita 8 g,187984,1.65
7259,Mostaza suave Heinz 240 g,221336,2.49
7260,Salsa suave Doritos 280 g,283118,2.99
7261,Salsa napolitana Gallo 350 g,270697,2.39
7262,Salsa de soja baja en sal Kikkoman 250 ml,216815,4.99
7263,Salsa cheddar cero Prima 260 g,302180,2.49
7265,Ketchup cero Prima 510 g,239320,3.99
7266,Crema vinagre de módena sin azúcares añadidos Vulpi 400 ml,283349,1.99
7268,Salsa dulce de pimiento asado La vieja fábrica 280 g,150268,2.55
7269,Sazonador para burritos suave Old El Paso 40 g,284529,1.39
7271,Mayonesa de ajo Chovi 250 ml,309934,2.35
7272,Salsa agridulce Maggi 355 g,308327,2.39
7273,Canela molida Carmencita 43 g,187990,1.99
7274,Mayonesa de trufa Heinz 220 ml,302723,3.49
7275,Perejil Dani 13 g,107990,1.65
7276,Salsa tikka masala Maggi 340 g,308325,2.39
7277,Ajo en polvo Carmencita 60 g,187986,2.69
7278,Orégano Carmencita 8 g,188001,1.99
7279,Ketchup sabor pepinillos Heinz 220 ml,309127,2.49
7280,Cayena guindillas Carmencita 16 g,187992,2.45
7281,Ajo y perejil Carmencita 55 g,188317,2.29
7282,"Tomate frito 0,0 Orlando 350 g",141138,1.49
7284,Colorante natural Pote 20 g,262580,1.49
7285,Pimentón dulce Carmencita 47 g,187899,2.05
7287,Escamas de sal marina Maldon 125 g,169228,3.45
7288,Salsa barbacoa Bull's eye 300 ml,302726,3.99
7289,Salsa boloñesa Barilla 300 g,305883,3.89
7294,Sal en escamas Toque 125 g,307239,2.49
7295,Tomate frito ecológico Orlando 340 g,170737,2.19
7296,Sazonador bacon El avion 80 g,301782,2.85
7297,Perejil Carmencita 8 g,187916,1.39
7299,Molinillo de pimientas Toque frasco 45 g,214695,2.95
7301,Salsa ricotta Dia Al Diante 300 g,285505,1.45
7302,Salsa arrabiata Dia Al Diante 300 g,285460,1.45
7303,Salsa de boletus Dia Salseo 210 g,284483,1.79
7304,Salsa de mostaza y eneldo Dia Salseo 210 g,284482,1.79
7305,Arroz extra Dia Arrozona 1 Kg,151,1.3
7307,Vasos de arroz Dia Al Punto 2 x 125 g,250021,1.15
7309,Vasos de arroz basmati Brillante 2 x 125 g,60069,1.39
7310,Arroz basmati Dia Selección Mundial 1 Kg,53397,2.1
7311,Vasos de arroz integral Brillante 2 x 125 g,145913,1.25
7312,Garbanzos cocidos Dia Vegecampo 400 g,1232,0.8
7314,Noodles de arroz Dia Selección Mundial 200 g,258837,1.45
7316,Vasos de arroz redondo Brillante 400 g,189013,2.35
7318,Arroz risotto Dia Selección Mundial 500 g,302622,1.69
7319,Macarrones Dia Al Diante 500 g,518,0.8
7320,Arroz bomba Dia Arrozona 500 g,302621,2.95
7322,Vasos de arroz integral con quinoa Brillante 2 x 125 g,209073,1.49
7323,Espagueti Dia Al Diante 1 Kg,52208,1.2
7324,Tortitas de arroz integral Dia Naturmundo bolsa 130 g,61475,1.29
7325,Macarrón Dia Al Diante 1 Kg,50973,1.2
7326,Vasos de arroz basmati Nomen 2 x 125 g,306908,1.25
7328,Vasos de arroz basmati Brillante 400 g,282775,2.45
7330,Arroz bomba La fallera 1 Kg,184583,6.05
7331,Arroz risotto Riso scotti 500 g,184588,1.79
7332,Arroz redondo D.O.P. Calasparra 1 Kg,307944,3.15
7333,Vasos de arroz integral Nomen 2 x 125 g,308826,1.19
7336,Tortitas de arroz y quinoa Ecocesta bolsa 120 g,239441,1.89
7337,Fideos de arroz vermicelli Tiger Khan 250 g,189076,2.35
7338,Noodles de arroz Tiger Khan 375 g,280402,3.19
7339,Galletas rellenas de arroz inflado chocolateado Cuétara Flakes caja 520 g,169971,3.89
7343,Tortitas de arroz integral con chocolate negro Bicentury bolsa 130 g,68890,2.85
7346,Risotto de hongos Trevijano bandeja 280 g,147605,3.25
7347,Tortitas de arroz integral con chocolate negro Dia Naturmundo bolsa 130 g,247479,1.95
7349,Tortitas de arroz integral con chocolate negro 0% azúcares Bicentury bolsa 130 g,269876,3.05
7351,Puré de arroz con tomate y pavo Nestlé frasco 190 g,296377,1.75
7353,Alimento para gatos junior rico en pollo y arroz Ultima bolsa 440 g,189964,3.49
7354,Alimento para perros yorkshire terrier con pollo y arroz Ultima bolsa 1.5 Kg,155514,8.99
7355,Alimento para perros trozos en salsa con ave y arroz Deliperro de Dia lata 1.25 Kg,297227,1.79
7357,Paté para perros senior con pollo Cesar tarrina 150 g,151454,1.79
7358,Alimento para perros mini junior con pollo Ultima bolsa 800 g,301316,4.99
7359,Fideo cabellín Dia Al Diante 500 g,515,0.8
7360,Lentejas cocidas Dia Vegecampo 400 g,58809,0.9
7363,Espagueti Dia Al Diante 500 g,520,0.8
7364,Pasta de tiburones Dia Al Diante 500 g,1127,0.8
7365,Garbanzos cocidos Dia Vegecampo 210 g,284017,0.75
7366,Fideo N.º 0 Gallo 400 g,300487,1.0
7367,Espaguetis N.º 3 Gallo 400 g,304150,1.0
7368,Plumas N.º 6 Gallo 400 g,282672,1.0
7369,Alubias rojas cocidas Dia Vegecampo 400 g,210523,1.2
7370,Plumas rayadas Nº. 5 Dia Al Diante 500 g,290664,0.8
7372,Fideo entrefino Dia Al Diante 500 g,50971,0.8
7373,Gnocchi de patata Dia Selección Mundial 500 g,304384,1.1
7374,Garbanzos cocidos bajos en sal Dia Vegecampo 400 g,222740,0.95
7375,Fusilli Dia Selección Mundial 500 g,275003,1.39
7377,Fideuá Dia Al Diante 500 g,6265,0.8
7380,Garbanzos Dia Vegecampo 1 Kg,155,2.2
7382,Alubias blancas bajas en sal Dia Vegecampo 400 g,283986,0.95
7383,Vasos de quinoa blanca y roja Brillante 2 x 125 g,222177,1.59
7384,Espagueti integral Dia Al Diante 500 g,1155,1.15
7385,Alubias pintas cocidas Dia Vegecampo 400 g,254987,1.25
7387,Lentejas Dia Vegecampo 500 g,304292,1.09
7388,Alubias blancas Dia Vegecampo 210 g,283985,0.7
7389,Lentejas castellanas Dia Vegecampo 1 Kg,157,2.1
7390,Judiones cocidos Dia Vegecampo 400 g,135263,1.65
7392,Lentejas cocidas Dia Vegecampo 210 g,290920,0.75
7393,Pasta fresca Tortello rellena de prosciutto Dia Selección Mundial 250 g,306665,1.89
7394,Tortiglioni Dia Selección Mundial 500 g,275004,1.39
7395,Fideo N.º 4 Gallo 450 g,139628,1.25
7396,Alubias pintas Dia Vegecampo 1 Kg,156,2.4
7397,Linguine Dia Selección Mundial 500 g,300831,1.0
7398,Alubias negras Dia Vegecampo 500 g,61318,1.25
7399,Macarrones integrales Dia Al Diante 500 g,277305,1.15
7401,Pasta de piñones Dia Al Diante 500 g,305755,0.8
7404,Plumas rayadas cocción rápida Dia Al Diante 500 g,305752,0.85
7405,Espirales 100% de lenteja roja Dia Al Diante 250 g,305754,1.65
7407,Tortelloni de carne Gallo 200 g,189486,1.59
7408,Macarrones rayados sin gluten Dia Al Diante 500 g,303750,1.95
7409,Pasta fresca girasoli de burrata y pistacho Dia Selección Mundial 250 g,306667,2.79
7410,Quinoa Dia Vegecampo 500 g,303864,2.7
7411,Pasta fresca ravioloni de guanciale y peccorino Dia Selección Mundial 250 g,306668,2.79
7414,Ñoquis de patata Gallo 400 g,150155,1.49
7416,Fideo N.º 1 Gallo 450 g,139629,1.39
7417,Pasta fresca rellena con setas del bosque Gallo 250 g,280097,2.96
7418,Plumas altas en proteínas Gallo 400 g,308781,1.7
7419,Garbanzos cocidos La Asturiana 210 g,166948,1.2
7420,Tagliatelle nido Garofalo 500 g,188626,2.95
7422,Pasta elicoidale Garofalo 500 g,188252,1.79
7424,Garbanzos Dia Vegecampo 500 g,304291,1.35
7425,Noodles tradicionales Tiger Khan 400 g,280340,3.35
7426,Rigatoni La molisana 500 g,280322,1.79
7428,Pasta radiatori Garofalo 500 g,188253,1.79
7429,Fideos sin gluten Gallo 450 g,174006,2.49
7430,Pasta penne Dia Selección Mundial 500 g,275006,1.0
7431,Tortelloni de queso Gallo 200 g,189487,1.59
7432,Fideos orientales teriyaki Fusian Maggi 130 g,285917,2.15
7433,Espagueti N.º 5 Barilla 500 g,16567,1.69
7434,Noodles yakisoba Fusian 120 g,127112,2.05
7435,Garbanzos cocidos La Asturiana 400 g,47496,1.7
7437,Hélices 100% de lenteja roja Gallo 250 g,277987,1.99
7438,Plumas sin gluten Gallo 450 g,167481,2.49
7440,Plumas rayadas integrales Gallo 450 g,102239,1.89
7441,Fideuá Gallo 450 g,282671,1.25
7442,Plumas rayadas Gallo 400 g,310675,1.15
7443,Hélices 100% de garbanzo Gallo 250 g,297538,1.99
7445,Espaguetis integrales Gallo 450 g,150897,1.89
7447,Vasos de quinoa Nomen 2 x 125 g,309686,1.49
7448,Fusilli corti bucati La molisana 500 g,305341,1.79
7449,Noodles curry Gallina Blanca Yatekomo 61 g,176268,1.52
7450,Alubias blancas cocidas La Asturiana 400 g,53235,1.7
7451,Lentejas pardinas La Asturiana 1 Kg,38252,5.0
7452,Espaguetis cocción rápida 3 min Gallo 400 g,189844,1.39
7453,Espaguetis con tinta de calamar La molisana 500 g,286142,3.25
7454,Garbanzos cocidos sin sal La Asturiana 400 g,165208,1.75
7455,Noodles sabor a curry Maggi 71 g,89547,1.08
7456,Noodles curry yakisoba Gallina Blanca Yatekomo 93 g,306520,1.95
7457,Noodles hot & spicy Gallina Blanca Yatekomo 60 g,306519,1.52
7458,Judiones cocidos La Asturiana 400 g,61787,2.55
7459,Plumas XL al bronce Gallo 450 g,307173,1.39
7460,Cous cous marroquí Trevijano 300 g,204541,3.25
7462,Lentejas cocidas IGP Tierra de Campos Luengo 400 g,282306,1.45
7463,Lentejas rojas peladas Luengo 400 g,300816,2.49
7464,Alubias de la bañeza cocidas Luengo 400 g,282305,1.45
7465,Garbanzos cocidos ecológicos Luengo 400 g,275725,1.99
7466,Noodles padthai Maggi 128 g,310418,1.99
7467,Noodles sweet and sour Maggi 128 g,310419,1.99
7468,Plumas N.º 3 Gallo 400 g,310676,1.15
7469,Espaguetis sin gluten Gallo 450 g,167482,2.49
7471,Pasta de dientes Colgate Triple Action tubo 100 ml,302017,1.95
7473,Pasta de dientes Colgate Maximum Caries Protection tubo 100 ml,302016,1.95
7474,Galletas Cuétara Campurrianas caja 755 g,458,3.99
7475,Pasta de dientes blanqueante  Dia Imaqe tubo 75 ml,294278,1.55
7476,Pasta de dientes refrescante Colgate Max Fresh tubo 100 ml,310197,2.85
7477,Pasta de dientes active fresh Aquafresh tubo 125 ml,297438,2.69
7478,Pasta de dientes eucalipto Colgate Herbal tubo 100 ml,310200,2.1
7479,Pasta de dientes sensibles Dia Imaqe tubo 75 ml,294281,1.7
7480,Pasta de dientes dos en uno menta fresca Licor del Polo bote 75 ml,15724,2.25
7481,Pasta mate fijadora beach boy Got2b bote 100 ml,236225,4.95
7482,Pasta de dientes blanqueadora Colgate Max White One tubo 75 ml,134025,2.65
7483,Pasta de dientes Colgate Total Prevención Activa Original tubo 75 ml,254483,2.89
7484,Pasta de dientes Colgate Total Prevención Activa Blanqueadora tubo 75 ml,254484,2.99
7485,Pasta de dientes pro-expert multiprotección Oral-B tubo 75 ml,149981,2.85
7486,Pasta de dientes blanqueante Sensodyne tubo 75 ml,87363,3.95
7487,Pasta de dientes clorofila Licor del Polo tubo 75 ml,56052,1.89
7488,Pasta de dientes frescor diario Parodontax tubo 75 ml,262369,4.99
7490,Surtido de galletas Galleteca de Dia caja 400 g,186743,4.95
7491,Pasta de dientes Oral-B tubo 75 ml,276703,4.45
7492,Pasta de dientes blanco polar Licor del Polo tubo 75 ml,161479,1.89
7493,Galletas Cuétara Surtido caja 420 g,251482,5.99
7494,Pasta de dientes protección total Dia Imaqe tubo 75 ml,294279,1.35
7495,Pasta de dientes original fluorada Kemphor tubo 75 ml,181676,1.99
7496,Pasta de dientes herbal Dia Imaqe tubo 75 ml,294282,1.3
7497,Pasta de dientes ultra gel fresh Dia Imaqe tubo 75 ml,294280,1.2
7498,Pasta de dientes blanqueadora carbón vegetal natural ecocert  Dia Imaqe tubo 75 ml,294276,2.1
7499,Pasta de dientes para niños + 2 años Planeta Bebé de Dia tubo 75 ml,294316,1.25
7500,Pasta de dientes para niños menta suave Planeta Junior de Dia tubo 75 ml,294317,1.25
7501,Pastas de almendras sin azúcar añadido Blanco 400 g,310759,2.89
7502,Queso rallado en polvo El Caserío 80 g,106432,1.46
7508,Sopa de ternera con estrellitas Gallina Blanca 74 g,5297,0.89
7510,Crema de champiñones Knorr 68 g,142769,1.19
7515,Caldo para paella Dia Al Punto 1 L,293333,2.0
7520,Pastillas de caldo de carne Dia Al Punto 24 unidades,295308,1.79
7521,Puré de patatas Dia Patatas Unidas 500 g,33365,2.0
7523,Crema de pollo con picatostes Gallina Blanca Sopinstant 63 g,1778,1.49
7524,Crema de espárragos Gallina Blanca Sopinstant 57 g,188816,1.49
7525,Aceitunas salsaliñadas con pesto Jolca 400 g,303679,2.79
7526,Aceitunas salsaliñadas agridulce Jolca 400 g,303680,2.79
7527,Alimento para perros albóndigas con salsa de ave Deliperro de Dia lata 1.2 Kg,297222,1.99
7528,Alimento para gatos selección carnes en salsa Whiskas bolsa 4 x 85 g,292974,2.69
7529,Patatas fritas sabor ketchup Jumpers 110 g,309263,1.4
7530,Alimento para gatos senior aves en gelatina Whiskas bolsa 4 x 85 g,292975,2.69
7531,Cheetos Sticks 96 g,101148,1.99
7532,Alimento para gatos paté de ternera Deligato de Dia lata 400 g,297886,1.49
7533,Alimento para perros adultos con buey Ultima tarrina 150 g,308468,1.35
7534,Alimento para perros paté de cerdo Deliperro de Dia lata 400 g,297884,1.79
7535,Alimento para perros paté de ave Deliperro de Dia lata 400 g,297883,1.79
7536,Alimento para perros adultos con pollo Ultima tarrina 150 g,300429,1.35
7537,Alimento para gatos tartalette Gourmet caja 8 x 85 g,280224,7.35
7538,Cóctel de aperitivos Dia Snack Maniac 200 g,41000,1.59
7540,Torzitos Dia Snack Maniac 120 g,23253,0.79
7541,Mix de galletas saladas Dia Snack Maniac bote 350 g,303657,1.29
7542,Sustillos sabor bacon y queso Dia Snack Maniac 100 g,294775,1.25
7543,Nachos tex-mex Dia Snack Maniac 150 g,28828,0.95
7545,Dianitos Dia Snack Maniac 80 g,83684,0.75
7547,Kaskys Tosfrit 120 g,16228,1.05
7549,Snack multicereal sour cream & onion Dia Naturmundo 95 g,301906,1.29
7551,Nachos naturales Dia Snack Maniac bolsa 150 g,277828,0.9
7552,Gublins Grefusa 135 g,271831,1.69
7553,Chettos Pelotazos 130 g,56174,1.99
7554,Cheetos Pelotazos 36 g,141495,0.5
7555,Snack de lenteja sabor aceituna negra y especias Dia Naturmundo 95 g,307088,1.35
7556,Surtido de snacks Picoteo Tosfrit 90 g,209565,0.95
7557,Mini bolas sabor queso Dia Snack Maniac 30 g,308513,0.39
7558,Cortezas Dia Snack Maniac 75 g,277834,1.0
7559,Patatas fritas al punto de sal Dia Snack Maniac 200 g,33412,1.39
7560,Doritos Tex-Mex 140 g,11610,1.99
7561,Palitos de patata Dia Snack Maniac 75 g,306905,0.79
7563,Cheetos Gustosines 75 g,203728,1.59
7564,Snack boom tijuana Grefusa 85 g,305975,1.49
7566,Fritos barbacoa 130 g,11620,1.79
7567,Fritos barbacoa 49 g,141494,0.5
7568,Mini aros de maíz Dia Snack Maniac 45 g,303835,0.39
7569,Mix Ups snacks sabor queso 125 g,262784,1.99
7570,Torreznos Dia Snack Maniac 100 g,277835,1.4
7571,Doritos Bits original barbacoa 40 g,212249,0.5
7572,Cheetos Gustosines 30 g,150876,0.5
7574,Doritos Sweet Chilli 140 g,142233,1.99
7575,Cortezas de trigo Dia Snack Maniac 80 g,16630,0.85
7576,Doritos Tex-Mex 225 g,188945,2.99
7577,Doritos Tex-Mex 50 g,82072,1.0
7578,Apetinas sabor ketchup Tosfrit 90 g,120825,1.25
7579,Mix snacks mini Dia Snack Maniac 34 g,303836,0.39
7580,Palomitas dulces Dia Snack Maniac 130 g,307179,1.29
7581,Palomitas con sal Dia Snack Maniac 80 g,277830,1.1
7582,Papadelta Grefusa 73 g,272910,1.69
7584,Snack fuego Takis 80 g,232731,1.5
7585,Boca Bits 75 g,11622,1.72
7586,Mix snacks Jumpers 100 g,283646,1.45
7587,Doritos Dippas 150 g,238443,1.99
7588,Nachos con chía Dia Naturmundo 130 g,307089,1.45
7590,Aspitos bio Aspitos 6 x 6 g,305615,1.55
7591,Torreznos Tendilla 140 g,141016,2.69
7592,Cheetos Rizos 100 g,17313,1.99
7593,Snack intense nacho Takis 80 g,304533,1.5
7594,Snack blue heat Takis 80 g,306421,1.5
7595,Conchitas sabor ketchup Jumpers 95 g,189142,1.45
7596,Nachips Old El Paso 185 g,111394,2.25
7597,"Natuchips sabor tomate, queso y orégano Snatt's 85 g",164107,1.99
7598,Tartaletas de chocolate rellenas de crema de cacahuete Reeses's bolsa 42 g,285248,1.35
7599,Snack para perros palitos con pollo Deliperro de Dia bolsa 200 g,296071,1.1
7600,Snack para gatos rellenos con pollo y malta Deligato de Dia bolsa 60 g,296059,0.94
