id_api,nombre_comercial,precio,precio_unidad,marca,url,categoria_ahorramas
,Queso fresco de cabra Burgo de Arias pack de 3 uds,4.59,"(21,86€/KILO)",,https://www.ahorramas.com/queso-fresco-de-cabra-burgo-de-arias-pack-de-3-uds-31706.html,frescos
,Pechuga de pollo braseado delicada y sabrosa Noel 120g,2.49,"(20,75€/KILO)",,https://www.ahorramas.com/pechuga-de-pollo-braseado-delicada-y-sabrosa-noel-120g-96760.html,frescos
,Pate de hígado de cerdo con textura suave Alipende pack 3,1.2,"(5,13€/KILO)",,https://www.ahorramas.com/pate-de-higado-de-cerdo-con-textura-suave-alipende-pack-3-72186.html,frescos
,Jamón curado en lonchas reducido en sal Navidul 45 gr,1.0,"(22,22€/KILO)",,https://www.ahorramas.com/jamon-curado-en-lonchas-reducido-en-sal-navidul-45-gr-26814.html,frescos
,Ensalada pasta y rúcula con pollo y queso Florette 325g,3.99,"(12,28€/KILO)",,https://www.ahorramas.com/ensalada-pasta-y-rucula-con-pollo-y-queso-florette-325g-14226.html,frescos
,Paté de pato Martiko bloc 75g,2.19,"(29,20€/KILO)",,https://www.ahorramas.com/pate-de-pato-martiko-bloc-75g-50319.html,frescos
,Chorizo ibérico bellota guijuelito Revisan 180g,4.55,"(25,28€/KILO)",,https://www.ahorramas.com/chorizo-iberico-bellota-guijuelito-revisan-180g-72503.html,frescos
,Higaditos de pollo 470g aproximadamente,1.87,"(4,00€/Kg)",,https://www.ahorramas.com/higaditos-de-pollo-470g-aproximadamente-60800.html,frescos
,Queso fresco Albe 1kg,5.0,"(5,00€/KILO)",,https://www.ahorramas.com/queso-fresco-albe-1kg-71023.html,frescos
,Filetes de anchoa con aceite de oliva Arteiñaki 60g,3.6,"(60,00€/KG.PESO ESC)",,https://www.ahorramas.com/filetes-de-anchoa-con-aceite-de-oliva-arteinaki-60g-86863.html,frescos
,Queso havarti light en lonchas Arla 175g,3.45,"(19,71€/KILO)",,https://www.ahorramas.com/queso-havarti-light-en-lonchas-arla-175g-97574.html,frescos
,Seitán Man Fong 200g,2.55,"(12,75€/KILO)",,https://www.ahorramas.com/seitan-man-fong-200g-36289.html,frescos
,Paté pimienta Casa Tarradellas 125g,1.32,"(10,56€/KILO)",,https://www.ahorramas.com/pate-pimienta-casa-tarradellas-125g-37218.html,frescos
,Mollejas de pollo Alipende 450g aproximadamente,2.41,"(5,36€/Kg)",,https://www.ahorramas.com/mollejas-de-pollo-alipende-450g-aproximadamente-75151.html,frescos
,Queso azul Danablu Mammen 100gr,1.95,"(19,50€/KILO)",,https://www.ahorramas.com/queso-azul-danablu-mammen-100gr-70930.html,frescos
,Jamón de cebo ibérico 50% raza IB. Supreme de placeres 80 gr,4.39,"(54,87€/KILO)",,https://www.ahorramas.com/jamon-de-cebo-iberico-50-raza-ib.-supreme-de-placeres-80-gr-69988.html,frescos
,Cúrcuma en bandeja 150g,1.99,"(13,27€/KILO)",,https://www.ahorramas.com/curcuma-en-bandeja-150g-96740.html,frescos
,Requeson Granja Rinya 200g,1.09,"(5,45€/KILO)",,https://www.ahorramas.com/requeson-granja-rinya-200g-69897.html,frescos
,Fuet cañitas Minuets Espuña 50g,1.49,"(29,80€/KILO)",,https://www.ahorramas.com/fuet-canitas-minuets-espuna-50g-53152.html,frescos
,Salpicón de marisco Angomar 180g,3.5,"(19,44€/KG.PESO ESC)",,https://www.ahorramas.com/salpicon-de-marisco-angomar-180g-10865.html,frescos
,Chorizo Ibérico González Perrino 250g,4.65,"(18,60€/KILO)",,https://www.ahorramas.com/chorizo-iberico-gonzalez-perrino-250g-77340.html,frescos
,Queso blanco sin sal Alipende pack 4 uds,1.69,"(6,76€/KILO)",,https://www.ahorramas.com/queso-blanco-sin-sal-alipende-pack-4-uds-76854.html,frescos
,Bocaditos bacalao desalado Angomar 180g,5.99,"(33,28€/KILO)",,https://www.ahorramas.com/bocaditos-bacalao-desalado-angomar-180g-18359.html,frescos
,Salchichas wieners con queso Oscar Mayer 200g,1.35,"(6,75€/KILO)",,https://www.ahorramas.com/salchichas-wieners-con-queso-oscar-mayer-200g-46876.html,frescos
,Jamón cocido extra en lonchas finas Bienstar ELPOZO 65g,1.0,"(15,38€/KILO)",,https://www.ahorramas.com/jamon-cocido-extra-en-lonchas-finas-bienstar-elpozo-65g-38975.html,frescos
,Queso vaca tierno en cuña Castilduero 400 gr.,3.49,"(8,72€/KILO)",,https://www.ahorramas.com/queso-vaca-tierno-en-cuna-castilduero-400-gr.-74997.html,frescos
,Queso roquefort en cuña Société 100g,4.2,"(42,00€/KILO)",,https://www.ahorramas.com/queso-roquefort-en-cuna-societe-100g-62397.html,frescos
,Fiambre de pechuga de pavo Campofrío 70 gr,1.0,"(14,29€/KILO)",,https://www.ahorramas.com/fiambre-de-pechuga-de-pavo-campofrio-70-gr-1831.html,frescos
,Salchichas tipo jumbo Oscar Mayer 350g con queso 4 piezas,2.55,"(7,29€/KILO)",,https://www.ahorramas.com/salchichas-tipo-jumbo-oscar-mayer-350g-con-queso-4-piezas-72003.html,frescos
,Manteca de cerdo ibérica ElPozo 400g,3.5,"(8,75€/KILO)",,https://www.ahorramas.com/manteca-de-cerdo-iberica-elpozo-400g-58486.html,frescos
,Paté salmón Casa Tarradellas 125g,1.39,"(11,12€/KILO)",,https://www.ahorramas.com/pate-salmon-casa-tarradellas-125g-16985.html,frescos
,Queso brie extra cremoso Le Rustique 200g,3.75,"(18,75€/KILO)",,https://www.ahorramas.com/queso-brie-extra-cremoso-le-rustique-200g-95511.html,frescos
,Pechuga pavo bajo en grasa lonchas finas ElPozo 115g,1.5,"(13,04€/KILO)",,https://www.ahorramas.com/pechuga-pavo-bajo-en-grasa-lonchas-finas-elpozo-115g-68902.html,frescos
,Paté atún Casa Tarradellas 125g,1.39,"(11,12€/KILO)",,https://www.ahorramas.com/pate-atun-casa-tarradellas-125g-16983.html,frescos
,Queso crema de oveja Flor De Esgueva 125g,1.95,"(15,60€/KILO)",,https://www.ahorramas.com/queso-crema-de-oveja-flor-de-esgueva-125g-40050.html,frescos
,Snack roll Minuets Espuña 45g,1.0,"(22,22€/KILO)",,https://www.ahorramas.com/snack-roll-minuets-espuna-45g-53153.html,frescos
,Secreto de cerdo duroc ElPozo 500g aproximadamente,3.85,"(7,70€/Kg)",,https://www.ahorramas.com/secreto-de-cerdo-duroc-elpozo-500g-aproximadamente-26489.html,frescos
,Queso de oveja viejo Flor De Esgueva cuña 250g,7.17,"(28,68€/KILO)",,https://www.ahorramas.com/queso-de-oveja-viejo-flor-de-esgueva-cuna-250g-17897.html,frescos
,Llonganissa pages en lonchas Pirineu 100g,1.99,"(19,90€/KILO)",,https://www.ahorramas.com/llonganissa-pages-en-lonchas-pirineu-100g-80839.html,frescos
,Quark protein Profeel Valio 175 gr vainilla y arandanos,1.45,"(8,29€/KILO)",,https://www.ahorramas.com/quark-protein-profeel-valio-175-gr-vainilla-y-arandanos-74149.html,frescos
,Pate de pollo La Piara P2,3.94,"(26,27€/KILO)",,https://www.ahorramas.com/pate-de-pollo-la-piara-p2-16299.html,frescos
,Plátano Canario bandeja,2.99,"(15,74€/Kg)",,https://www.ahorramas.com/platano-canario-bandeja-15050.html,frescos
,Paté de pollo Casa Tarradellas 125g,1.32,"(10,56€/KILO)",,https://www.ahorramas.com/pate-de-pollo-casa-tarradellas-125g-98401.html,frescos
,Presa de cerdo ibérico fileteada Finura de Ibérico 350g aproximadamente,11.2,"(32,00€/Kg)",,https://www.ahorramas.com/presa-de-cerdo-iberico-fileteada-finura-de-iberico-350g-aproximadamente-31142.html,frescos
,Sashimi Salmon Gimar 140g,7.99,"(57,07€/KILO)",,https://www.ahorramas.com/sashimi-salmon-gimar-140g-18538.html,frescos
,Preparado alimenticio rallado mozzarella vegano Violife 200g,3.89,"(19,45€/KILO)",,https://www.ahorramas.com/preparado-alimenticio-rallado-mozzarella-vegano-violife-200g-73919.html,frescos
,Mezcla de pimientos rojos y verdes Alipende 450g,1.2,"(2,67€/KILO)",,https://www.ahorramas.com/mezcla-de-pimientos-rojos-y-verdes-alipende-450g-85094.html,congelados
,Nuggets de pollo Alipende 400g,2.25,"(5,63€/KILO)",,https://www.ahorramas.com/nuggets-de-pollo-alipende-400g-28527.html,congelados
,Cebolla Alipende 450g troceada,0.95,"(2,11€/KILO)",,https://www.ahorramas.com/cebolla-alipende-450g-troceada-84843.html,congelados
,Patatas fritas Alipende 1kg tradicional,1.93,"(1,93€/KILO)",,https://www.ahorramas.com/patatas-fritas-alipende-1kg-tradicional-79141.html,congelados
,Salmón noruego Poseidón en lomos 250g,6.35,"(25,40€/KILO)",,https://www.ahorramas.com/salmon-noruego-poseidon-en-lomos-250g-27082.html,congelados
,Guisantes fino Findus 400g,1.99,"(4,97€/KILO)|(7,22€/KILO)",,https://www.ahorramas.com/guisantes-fino-findus-400g-78030.html,congelados
,Patatas fritas Alipende 1kg corte fino,1.93,"(1,93€/KILO)",,https://www.ahorramas.com/patatas-fritas-alipende-1kg-corte-fino-79140.html,congelados
,Gamba pelada Antonio y Ricardo 375g 90/110 unidades,5.5,"(14,67€/KILO)",,https://www.ahorramas.com/gamba-pelada-antonio-y-ricardo-375g-90-110-unidades-57753.html,congelados
,Brócoli Alipende 1kg,2.0,"(2,22€/KG.PESO ESC)",,https://www.ahorramas.com/brocoli-alipende-1kg-84341.html,congelados
,Mezcla para sofrito Alipende 450g,1.55,"(3,44€/KILO)",,https://www.ahorramas.com/mezcla-para-sofrito-alipende-450g-26663.html,congelados
,Ajo Alipende 200g troceado,1.3,"(6,50€/KILO)",,https://www.ahorramas.com/ajo-alipende-200g-troceado-84883.html,congelados
,Bacalao en filetes Pescanova 400g,7.99,"(19,97€/KILO)|(23,97€/KILO)",,https://www.ahorramas.com/bacalao-en-filetes-pescanova-400g-60286.html,congelados
,San jacobos Alipende 320g,1.35,"(4,22€/KILO)",,https://www.ahorramas.com/san-jacobos-alipende-320g-22627.html,congelados
,Pan Pacfren 4 uds precocido,1.45,"(3,15€/KILO)",,https://www.ahorramas.com/pan-pacfren-4-uds-precocido-26565.html,congelados
,Varitas de merluza Findus,1.99,"(7,96€/KILO)|(11,96€/KILO)",,https://www.ahorramas.com/varitas-de-merluza-findus-27500.html,congelados
,Corazón filete merluza Pescanova 500g sin piel,7.59,"(15,18€/KILO)",,https://www.ahorramas.com/corazon-filete-merluza-pescanova-500g-sin-piel-55932.html,congelados
,Salteado de setas Alipende 450g,1.7,"(3,78€/KILO)",,https://www.ahorramas.com/salteado-de-setas-alipende-450g-50907.html,congelados
,Frutos Rojos congelados de Congelados de Navarra 300g,1.9,"(6,33€/KILO)",,https://www.ahorramas.com/frutos-rojos-congelados-de-congelados-de-navarra-300g-87080.html,congelados
,Relleno para fajitas Alipende 300g pollo,1.95,"(6,50€/KILO)",,https://www.ahorramas.com/relleno-para-fajitas-alipende-300g-pollo-47719.html,congelados
,Ventresca merluza Alipende 400g,4.6,"(11,50€/KILO)",,https://www.ahorramas.com/ventresca-merluza-alipende-400g-80743.html,congelados
,Menestra Alipende 1kg imperial,2.45,"(2,45€/KILO)",,https://www.ahorramas.com/menestra-alipende-1kg-imperial-84486.html,congelados
,Rodajas merluza Alipende 480g,4.69,"(9,77€/KILO)",,https://www.ahorramas.com/rodajas-merluza-alipende-480g-80745.html,congelados
,Salteado Alipende verduras 600g,1.55,"(2,58€/KILO)",,https://www.ahorramas.com/salteado-alipende-verduras-600g-81899.html,congelados
,Preparado Cocinarte 500g paella y sopa de marisco,3.55,"(7,10€/KILO)",,https://www.ahorramas.com/preparado-cocinarte-500g-paella-y-sopa-de-marisco-55339.html,congelados
,Bases de pizza La Cocinera pack 4,3.99,"(7,67€/KILO)",,https://www.ahorramas.com/bases-de-pizza-la-cocinera-pack-4-80543.html,congelados
,Espinacas en hojas Findus 400g,1.99,"(4,97€/KILO)|(7,22€/KILO)",,https://www.ahorramas.com/espinacas-en-hojas-findus-400g-23552.html,congelados
,Salteado Fripozo thai noodles 320g + Proteínas,3.49,"(10,91€/KILO)",,https://www.ahorramas.com/salteado-fripozo-thai-noodles-320g-proteinas-20753.html,congelados
,Filete de panga sin piel Aligator 480g,2.99,"(6,23€/KILO)",,https://www.ahorramas.com/filete-de-panga-sin-piel-aligator-480g-43674.html,congelados
,Gnocchi patata con verduras y pollo 600g,3.15,,,https://www.ahorramas.com/gnocchi-patata-con-verduras-y-pollo-600g-87082.html,congelados
,Empanadilla Alipende 500g atún,2.0,"(4,00€/KILO)",,https://www.ahorramas.com/empanadilla-alipende-500g-atun-83973.html,congelados
,Alcachofas Alipende 500g,3.31,"(6,62€/KILO)",,https://www.ahorramas.com/alcachofas-alipende-500g-81898.html,congelados
,Habas baby Alipende 450g,1.74,"(3,87€/KILO)",,https://www.ahorramas.com/habas-baby-alipende-450g-85046.html,congelados
,Tequeños queso para horno Tekefingers 6 uds 190g,3.8,"(20,00€/KILO)",,https://www.ahorramas.com/tequenos-queso-para-horno-tekefingers-6-uds-190g-44930.html,congelados
,Gamba pelada Antonio y Ricardo 375g 40/60 unidades,6.6,"(17,60€/KILO)",,https://www.ahorramas.com/gamba-pelada-antonio-y-ricardo-375g-40-60-unidades-71506.html,congelados
,Varitas de merluza Pescanova 300g empanadas,3.35,"(11,17€/KILO)",,https://www.ahorramas.com/varitas-de-merluza-pescanova-300g-empanadas-55935.html,congelados
,Mango congelado de Congelados Navarra 300G,1.9,"(6,33€/KILO)",,https://www.ahorramas.com/mango-congelado-de-congelados-navarra-300g-87886.html,congelados
,Mini pizzas Alipende 270g jamón,2.9,"(10,74€/KILO)",,https://www.ahorramas.com/mini-pizzas-alipende-270g-jamon-83817.html,congelados
,Salteado Alipende 500g pasta oriental,2.6,"(5,20€/KILO)",,https://www.ahorramas.com/salteado-alipende-500g-pasta-oriental-84812.html,congelados
,La Gula del Norte 200g pack 3,11.97,"(19,95€/KILO)",,https://www.ahorramas.com/la-gula-del-norte-200g-pack-3-33011.html,congelados
,Nata montada Alipende 500ml,2.3,"(4,60€/LITRO)",,https://www.ahorramas.com/nata-montada-alipende-500ml-74843.html,congelados
,Solomillo de pollo kentucky Fripozo 250g,3.49,"(13,96€/KILO)",,https://www.ahorramas.com/solomillo-de-pollo-kentucky-fripozo-250g-55316.html,congelados
,Pannini Dr Oetker 250g bacon,3.39,"(13,56€/KILO)",,https://www.ahorramas.com/pannini-dr-oetker-250g-bacon-58540.html,congelados
,Helado supercono Alipende 4 uds chocolate,3.3,"(6,60€/LITRO)",,https://www.ahorramas.com/helado-supercono-alipende-4-uds-chocolate-72902.html,congelados
,Espinacas cortadas Findus 400g,2.89,"(7,22€/KILO)",,https://www.ahorramas.com/espinacas-cortadas-findus-400g-46116.html,congelados
,Croquetas Alipende 400g bacalao,2.65,"(6,62€/KILO)",,https://www.ahorramas.com/croquetas-alipende-400g-bacalao-44895.html,congelados
,Calabacín fries Maheso 300g,2.99,"(9,97€/KILO)",,https://www.ahorramas.com/calabacin-fries-maheso-300g-82526.html,congelados
,Bacalao en filete con piel 360gr,7.45,"(20,69€/KILO)",,https://www.ahorramas.com/bacalao-en-filete-con-piel-360gr-22672.html,congelados
,Pizza Ristorante Dr Oetker 340g 4 formaggi,3.95,"(11,62€/KILO)",,https://www.ahorramas.com/pizza-ristorante-dr-oetker-340g-4-formaggi-81262.html,congelados
,Croqueta La Cocinera sabrosísima 500g jamón,3.49,"(6,98€/KILO)|(7,98€/KILO)",,https://www.ahorramas.com/croqueta-la-cocinera-sabrosisima-500g-jamon-58987.html,congelados
,Tinta de sepia Nortindal pack 4x4g congelada,0.99,"(61,88€/KILO)",,https://www.ahorramas.com/tinta-de-sepia-nortindal-pack-4x4g-congelada-14038.html,congelados
,Crunchy gouda Fripozo mermelada albaricoque 300g,2.99,"(9,97€/KILO)",,https://www.ahorramas.com/crunchy-gouda-fripozo-mermelada-albaricoque-300g-59512.html,congelados
,Crunchy pollo Fripozo salsa barbacoa 300g,2.89,"(9,63€/KILO)",,https://www.ahorramas.com/crunchy-pollo-fripozo-salsa-barbacoa-300g-42436.html,congelados
,Croquetas Alipende 400g cocido,2.4,"(6,00€/KILO)",,https://www.ahorramas.com/croquetas-alipende-400g-cocido-44897.html,congelados
,Gambas gabardina Alipende 330g,3.99,"(12,09€/KILO)",,https://www.ahorramas.com/gambas-gabardina-alipende-330g-84806.html,congelados
,Alcachofas Baby Alipende 300g,3.05,"(10,17€/KILO)",,https://www.ahorramas.com/alcachofas-baby-alipende-300g-84764.html,congelados
,Calamar troceado de la India 300g,5.45,"(18,17€/KILO)",,https://www.ahorramas.com/calamar-troceado-de-la-india-300g-80525.html,congelados
,Empanadillas La Cocinera 312g atún,4.95,"(15,87€/KILO)",,https://www.ahorramas.com/empanadillas-la-cocinera-312g-atun-69506.html,congelados
,Merluza lomos Pescanova 400g,7.59,"(18,97€/KILO)",,https://www.ahorramas.com/merluza-lomos-pescanova-400g-96773.html,congelados
,Canelones La Cocinera atún 500g,3.99,"(7,98€/KILO)",,https://www.ahorramas.com/canelones-la-cocinera-atun-500g-37988.html,congelados
,Wakame Exkimo 125g ensalada de mar,1.7,"(13,60€/KILO)",,https://www.ahorramas.com/wakame-exkimo-125g-ensalada-de-mar-44934.html,congelados
,Helado Magnum mini 6+2 uds clasico-alemdrado-blanco,3.99,"(9,07€/LITRO)|(11,34€/LITRO)",,https://www.ahorramas.com/helado-magnum-mini-62-uds-clasico-alemdrado-blanco-44916.html,congelados
,Helado Magnum almendrado mini 6 uds,3.99,"(12,09€/LITRO)|(15,12€/LITRO)",,https://www.ahorramas.com/helado-magnum-almendrado-mini-6-uds-62988.html,congelados
,Pannini Dr Oetker 250g 4 quesos,3.39,"(13,56€/KILO)",,https://www.ahorramas.com/pannini-dr-oetker-250g-4-quesos-54998.html,congelados
,Helado tarrina Alipende menta y chocolate 500ml,3.15,"(6,30€/LITRO)",,https://www.ahorramas.com/helado-tarrina-alipende-menta-y-chocolate-500ml-29677.html,congelados
,Pizza Ristorante Dr Oetker 340g prosciutto,3.95,"(11,62€/KILO)",,https://www.ahorramas.com/pizza-ristorante-dr-oetker-340g-prosciutto-76572.html,congelados
,Tiras de pollo americano La Cocinera 360g,5.25,"(14,58€/KILO)",,https://www.ahorramas.com/tiras-de-pollo-americano-la-cocinera-360g-51530.html,congelados
,Pizza sin gluten Ristorante Dr Oetker 345g prosciuto,4.65,"(13,48€/KILO)",,https://www.ahorramas.com/pizza-sin-gluten-ristorante-dr-oetker-345g-prosciuto-74131.html,congelados
,La Gula del Norte 100g pack 2,5.45,"(27,25€/KILO)|(29,75€/KILO)",,https://www.ahorramas.com/la-gula-del-norte-100g-pack-2-21392.html,congelados
,Pizza Casa di Mama Dr Oetker 405g prosciutto,4.65,"(11,48€/KILO)",,https://www.ahorramas.com/pizza-casa-di-mama-dr-oetker-405g-prosciutto-79735.html,congelados
,Langostino crudo Antonio y Ricardo 900g 27/36 piezas,10.95,"(12,17€/KILO)",,https://www.ahorramas.com/langostino-crudo-antonio-y-ricardo-900g-27-36-piezas-22632.html,congelados
,Canelones Alipende 280g pack 2 carne,3.38,"(6,04€/KILO)",,https://www.ahorramas.com/canelones-alipende-280g-pack-2-carne-84678.html,congelados
,Pizza Ristorante Dr Oetker 365g funghi,3.95,"(10,82€/KILO)",,https://www.ahorramas.com/pizza-ristorante-dr-oetker-365g-funghi-75945.html,congelados
,Mini croquetas Alipende 400g jamón ibérico,2.4,"(6,00€/KILO)",,https://www.ahorramas.com/mini-croquetas-alipende-400g-jamon-iberico-63080.html,congelados
,Helado bombón mini sin azúcares añadidos Alipende 8 uds,3.5,"(7,29€/LITRO)",,https://www.ahorramas.com/helado-bombon-mini-sin-azucares-anadidos-alipende-8-uds-80806.html,congelados
,Helado cono sin azúcar Alipende 4 uds vainilla-choco,2.99,"(5,98€/LITRO)",,https://www.ahorramas.com/helado-cono-sin-azucar-alipende-4-uds-vainilla-choco-72908.html,congelados
,Pizza Forno di Pietra Buitoni 350g prosciutto,3.65,"(10,43€/KILO)",,https://www.ahorramas.com/pizza-forno-di-pietra-buitoni-350g-prosciutto-80181.html,congelados
,Helado sandwich Alipende 6 uds leche galleta/cacao,2.99,"(5,54€/LITRO)",,https://www.ahorramas.com/helado-sandwich-alipende-6-uds-leche-galleta-cacao-41905.html,congelados
,Pannini Dr Oetker 250g jamón y queso,3.39,"(13,56€/KILO)",,https://www.ahorramas.com/pannini-dr-oetker-250g-jamon-y-queso-48737.html,congelados
,Pizza Ristorante Dr Oetker 335g mozzarella,3.95,"(11,13€/KILO)",,https://www.ahorramas.com/pizza-ristorante-dr-oetker-335g-mozzarella-75944.html,congelados
,Corazones de alcachofa Findus 300g,4.99,"(16,63€/KILO)",,https://www.ahorramas.com/corazones-de-alcachofa-findus-300g-54289.html,congelados
,Gamba cocida Antonio y Ricardo 700g 56/70 piezas,9.99,"(14,27€/KILO)",,https://www.ahorramas.com/gamba-cocida-antonio-y-ricardo-700g-56-70-piezas-32544.html,congelados
,Nuggets de pollo sin gluten Maheso 300g,4.49,"(14,97€/KILO)",,https://www.ahorramas.com/nuggets-de-pollo-sin-gluten-maheso-300g-60401.html,congelados
,Croqueta artesana La Cocinera 400g jamón serrano,4.99,"(12,47€/KILO)",,https://www.ahorramas.com/croqueta-artesana-la-cocinera-400g-jamon-serrano-31504.html,congelados
,Helado en tarrina Alipende 900ml stracciatella,3.3,"(3,67€/LITRO)",,https://www.ahorramas.com/helado-en-tarrina-alipende-900ml-stracciatella-72905.html,congelados
,Bacalao al punto de sal en porciones sin piel 400g,8.0,"(20,00€/KILO)",,https://www.ahorramas.com/bacalao-al-punto-de-sal-en-porciones-sin-piel-400g-95402.html,congelados
,Judías verdes Alipende 1kg con patatas,2.99,"(2,99€/KILO)",,https://www.ahorramas.com/judias-verdes-alipende-1kg-con-patatas-84488.html,congelados
